case,orbit_index,length,root,multiplier,weight,boundary_clearance,closure_error
autonomous_three,1,3,0.5436890126920848,-4.729563880352875,0.1745333538262971,0.4563109873079152,0.0
autonomous_six,1,6,-0.49155807465291734,-8.249219544247103,0.108117230347504,0.0170301951837476,2.220446049250313e-16
autonomous_six,2,6,-0.4616801476124769,9.006146423727659,0.12490403585878965,0.026925105776496205,1.1102230246251565e-16
autonomous_six,3,6,-0.25321956254551736,-10.285647666289353,0.08860811798927916,0.09898156619340825,0.0
autonomous_six,4,6,-0.13206836536657537,9.006146423727646,0.12490403585878984,0.026925105776496205,8.049116928532385e-16
autonomous_six,5,6,0.10503400029222681,-8.249219544247103,0.108117230347504,0.0170301951837476,1.1657341758564144e-15
autonomous_six,6,6,0.3050406029931589,9.006146423727674,0.1249040358587894,0.026925105776496316,1.3877787807814457e-15
autonomous_six,7,6,0.3931321632069466,-8.249219544247124,0.10811723034750376,0.01703019518374771,9.43689570931383e-16
autonomous_six,8,6,0.5436890126920848,22.368774498338542,0.04679725550371416,0.4563109873079152,0.0
autonomous_six,9,6,0.6269994415302058,-8.249219544247108,0.10811723034750394,0.0170301951837476,2.220446049250313e-16
autonomous_six,10,6,0.6709649118644793,9.00614642372766,0.12490403585878962,0.026925105776496205,2.220446049250313e-16
autonomous_six,11,6,0.7614183898670523,-8.249219544247111,0.1081172303475039,0.0170301951837476,4.440892098500626e-16
autonomous_six,12,6,0.856360093228799,9.00614642372763,0.12490403585879009,0.026925105776496316,1.2212453270876722e-15
autonomous_six,13,6,0.9010184338065917,-10.285647666289355,0.08860811798927914,0.09898156619340825,0.0
autonomous_six,14,6,0.9730748942235038,9.0061464237277,0.12490403585878902,0.026925105776496205,3.3306690738754696e-16
autonomous_six,15,6,0.9829698048162524,-8.249219544247195,0.10811723034750292,0.0170301951837476,4.440892098500626e-16
directed_three_forward,1,3,0.5561524372505048,-4.702453241812104,0.1753631213786549,0.44035488955137936,1.1102230246251565e-16
directed_three_reverse,1,3,0.572371705551332,-4.701896762160407,0.1753802360358954,0.427628294448668,5.551115123125783e-16
directed_six_forward,1,6,-0.5027567818781205,-13.78109027078707,0.06765400803866084,0.049595959303479376,4.440892098500626e-16
directed_six_forward,2,6,-0.4491874920657335,12.491341931446064,0.08702203850217871,0.06668936574311324,8.881784197001252e-16
directed_six_forward,3,6,-0.22016188842818568,-9.451806516199126,0.09567723995369723,0.06900799618779518,4.996003610813204e-16
directed_six_forward,4,6,0.2714770136527983,8.456088294658029,0.13411858342885472,0.03051629764725472,3.3306690738754696e-16
directed_six_forward,5,6,0.3840307299560065,-8.372342202551355,0.1066969150707897,0.01915614011751876,1.1102230246251565e-16
directed_six_forward,6,6,0.5511669034283301,22.14435612304707,0.04729394426487232,0.43249530327361674,1.1102230246251565e-16
directed_six_forward,7,6,0.6261635577289286,-14.874533837582002,0.06299397577474435,0.058724157880511996,1.887379141862766e-15
directed_six_forward,8,6,0.7124551686095651,12.938773284181691,0.08376069937813063,0.07752431464322262,1.1102230246251565e-16
directed_six_forward,9,6,0.7920708835332426,-7.751528343795282,0.1142657557304247,0.016242368042639233,0.0
directed_six_forward,10,6,0.8936784292789752,7.986805524354499,0.1431269263920708,0.026738808320618812,2.220446049250313e-16
directed_six_forward,11,6,0.9312288622125952,-9.271500432390559,0.09735675976282493,0.06877113778740485,5.551115123125783e-16
directed_six_reverse,1,6,-0.4959661355162685,-7.997852292892295,0.11113763234254617,0.01557876189497498,5.551115123125783e-17
directed_six_reverse,2,6,-0.46818774173763783,9.138196045465675,0.12287735444234793,0.024761382072578275,5.551115123125783e-17
directed_six_reverse,3,6,-0.19595547926083723,-9.277012677117,0.0973045408639633,0.0546675935280887,1.4432899320127035e-15
directed_six_reverse,4,6,0.23688748483677108,10.977535410236042,0.10022515169167841,0.07011803856081666,1.1657341758564144e-15
directed_six_reverse,5,6,0.4097882649903832,-13.670289772978169,0.06816497938861048,0.05134387487170755,5.551115123125783e-17
directed_six_reverse,6,6,0.5488677208511368,22.143395311988222,0.047296093425118146,0.4288945368665813,1.9984014443252818e-15
directed_six_reverse,7,6,0.6314365624098892,-8.554920142250207,0.10465812221477107,0.017996952826037527,4.440892098500626e-16
directed_six_reverse,8,6,0.6748075290646329,9.654325885687355,0.11554915000991747,0.027825503882126013,1.1102230246251565e-16
directed_six_reverse,9,6,0.7488927921617119,-14.547732535854456,0.06431806037915246,0.05782658911591154,7.771561172376096e-16
directed_six_reverse,10,6,0.931067068527289,10.7560794360837,0.10250019042499939,0.06893293147271096,4.440892098500626e-16
directed_six_reverse,11,6,0.9536434299507844,-8.838190293495336,0.10164471007042471,0.04635657004921556,3.3306690738754696e-16
